angle,response
-3.469903726790E1,6.274258475153E-1
-3.465572797496E1,6.284075923650E-1
-3.460550197502E1,6.295131700034E-1
-3.456871707608E1,6.302832264561E-1
-3.451711965828E1,6.314213932210E-1
-3.446622019038E1,6.326657826661E-1
-3.442461893968E1,6.336591276728E-1
-3.440884648614E1,6.343164673966E-1
-3.438511691617E1,6.346610878974E-1
-3.431877739940E1,6.363355215158E-1
-3.426866835705E1,6.373642618252E-1
-3.422535906410E1,6.383460066749E-1
-3.417513306417E1,6.394515843133E-1
-3.413834816523E1,6.402216407660E-1
-3.408675074743E1,6.413598075309E-1
-3.403585127952E1,6.426041969759E-1
-3.399425002883E1,6.435975419826E-1
-3.397847757529E1,6.442548817064E-1
-3.395474800531E1,6.445995022073E-1
-3.388840848855E1,6.462739358257E-1
-3.383829944619E1,6.473026761350E-1
-3.379499015325E1,6.482844209847E-1
-3.374476415332E1,6.493899986231E-1
-3.370797925438E1,6.501600550758E-1
-3.365638183657E1,6.512982218407E-1
-3.360548236867E1,6.525426112858E-1
-3.357173603794E1,6.533346186345E-1
-3.354019970792E1,6.541189840578E-1
-3.350610881075E1,6.549093592236E-1
-3.346649528582E1,6.559148497018E-1
-3.343450347523E1,6.567225038177E-1
-3.339812795625E1,6.576795872864E-1
-3.338239212449E1,6.582219358389E-1
-3.335058993247E1,6.588757216160E-1
-3.332509064810E1,6.595752728656E-1
-3.328409481631E1,6.605237875830E-1
-3.326360267346E1,6.608550592848E-1
-3.321751318239E1,6.618368041345E-1
-3.317285598714E1,6.627757407464E-1
-3.312639403346E1,6.637379535149E-1
-3.307295816816E1,6.649271508583E-1
-3.303503518799E1,6.658833080235E-1
-3.300413456437E1,6.666609181275E-1
-3.296775904540E1,6.676180015962E-1
-3.295202321363E1,6.681603501488E-1
-3.292022102162E1,6.688141359259E-1
-3.289472173725E1,6.695136871754E-1
-3.285372590546E1,6.704622018928E-1
-3.283415699821E1,6.707934735947E-1
-3.279084770527E1,6.717752184443E-1
-3.274062170533E1,6.728807960827E-1
-3.270383680639E1,6.736508525355E-1
-3.265223938859E1,6.747890193003E-1
-3.260133992069E1,6.760334087454E-1
-3.256759358996E1,6.768254160941E-1
-3.253605725994E1,6.776097815174E-1
-3.250196636276E1,6.784001566832E-1
-3.246235283783E1,6.794056471615E-1
-3.243036102725E1,6.802133012773E-1
-3.239078218231E1,6.812237503573E-1
-3.235856173649E1,6.820141255231E-1
-3.231894821156E1,6.830196160014E-1
-3.228695640097E1,6.838272701173E-1
-3.224737755603E1,6.848377191973E-1
-3.221515711021E1,6.856280943631E-1
-3.217554358528E1,6.866335848414E-1
-3.214355177470E1,6.874412389572E-1
-3.210717625572E1,6.883983224259E-1
-3.209144042395E1,6.889406709784E-1
-3.205963823194E1,6.895944567556E-1
-3.203413894757E1,6.902940080051E-1
-3.199314311578E1,6.912425227225E-1
-3.197357420853E1,6.915737944243E-1
-3.193026491559E1,6.925555392740E-1
-3.190642660889E1,6.930877943360E-1
-3.187477615042E1,6.937710394788E-1
-3.183552289177E1,6.946208506412E-1
-3.138551637712E1,7.026302792805E-1
-3.135401688588E1,7.033978666248E-1
-3.135369956742E1,7.033782794489E-1
-3.132231041659E1,7.042028992481E-1
-3.131373777104E1,7.044075457159E-1
-3.130959957755E1,7.045201384116E-1
-3.127991740646E1,7.053455292842E-1
-3.127688099925E1,7.054076282460E-1
-3.113093766503E1,7.045069795843E-1
-3.110674240797E1,7.054123857668E-1
-3.107306582674E1,7.066840117813E-1
-3.103166047395E1,7.082295854604E-1
-3.100641798345E1,7.092186781442E-1
-3.098375941075E1,7.101000136348E-1
-3.096226819835E1,7.109499356883E-1
-3.093068699265E1,7.121986973131E-1
-3.091003919878E1,7.129731923413E-1
-3.087811660399E1,7.141474113383E-1
-3.084974392224E1,7.151018542100E-1
-3.078644317176E1,7.167312700010E-1
-3.074990070153E1,7.175695099959E-1
-3.073355515801E1,7.179033001734E-1
-3.064125231813E1,7.197278524975E-1
-3.058940839419E1,7.206895241301E-1
-3.054815628976E1,7.214263657026E-1
-3.050621773796E1,7.221724324933E-1
-3.047154060225E1,7.227824063195E-1
-3.043445337286E1,7.235281183423E-1
-3.041818293374E1,7.237974285203E-1
-3.037713147291E1,7.245788141442E-1
-3.031972209921E1,7.256647610851E-1
-3.030321314135E1,7.260201954454E-1
-3.025675118767E1,7.269824082139E-1
-3.020331532237E1,7.281716055573E-1
-3.017869272915E1,7.285870955565E-1
-3.016539234221E1,7.291277627225E-1
-3.012985354381E1,7.300217448345E-1
-3.010257675707E1,7.307730773581E-1
-3.005507199058E1,7.321933071401E-1
-3.003660802834E1,7.326073221784E-1
-3.002151679082E1,7.332563934917E-1
-2.999190308953E1,7.343719554010E-1
-2.997081954112E1,7.353632871314E-1
-2.994982093735E1,7.362667793414E-1
-2.992852228201E1,7.371702715514E-1
-2.990857385873E1,7.380737637614E-1
-2.988802533232E1,7.389772559714E-1
-2.986777685748E1,7.398807481813E-1
-2.983899419245E1,7.411763811075E-1
-2.981794392122E1,7.421891605342E-1
-2.971823312014E1,7.386755439403E-1
-2.967904472383E1,7.394952985376E-1
-2.960642150728E1,7.412611386604E-1
-2.957093822524E1,7.421051151137E-1
-2.952512820585E1,7.431046378449E-1
-2.947369045081E1,7.443251284838E-1
-2.943607680682E1,7.452349205545E-1
-2.938720405406E1,7.463495014348E-1
-2.929713496732E1,7.483685555540E-1
-2.922896804997E1,7.498307603499E-1
-2.918663998299E1,7.506507534091E-1
-2.912570046222E1,7.518717743493E-1
-2.910159669122E1,7.526334494635E-1
-2.899275048538E1,7.546987048889E-1
-2.895958803832E1,7.552334232162E-1
-2.892306304052E1,7.559544677990E-1
-2.885413351195E1,7.571109132572E-1
-2.881934669181E1,7.577117145165E-1
-2.876433054433E1,7.586000168953E-1
-2.871082267433E1,7.594698387516E-1
-2.867025279278E1,7.602357236524E-1
-2.858185505938E1,7.616627993260E-1
-2.854418897706E1,7.622610031329E-1
-2.842031058508E1,7.644211024249E-1
-2.829845296541E1,7.662796041532E-1
-2.828471949353E1,7.665458149387E-1
-2.822918081967E1,7.674252140231E-1
-2.813303623644E1,7.689385634748E-1
-2.801117861677E1,7.707970652031E-1
-2.799744514489E1,7.710632759887E-1
-2.794190647104E1,7.719426750730E-1
-2.784576188780E1,7.734560245248E-1
-2.779873108669E1,7.742010114672E-1
-2.775013725892E1,7.749879191846E-1
-2.770543997012E1,7.757326985314E-1
-2.766487008857E1,7.764985834322E-1
-2.757647235517E1,7.779256591058E-1
-2.753880627285E1,7.785238629126E-1
-2.741492788086E1,7.806839622047E-1
-2.729307026120E1,7.825424639330E-1
-2.727933678932E1,7.828086747185E-1
-2.722379811546E1,7.836880738029E-1
-2.712765353223E1,7.852014232546E-1
-2.706174590621E1,7.861979062088E-1
-2.700579591256E1,7.870599249829E-1
-2.684037918359E1,7.897188843045E-1
-2.671852156393E1,7.915773860328E-1
-2.666491252446E1,7.924099221627E-1
-2.659240533551E1,7.935449244734E-1
-2.657811325383E1,7.937337056995E-1
-2.616265250079E1,8.006892874942E-1
-2.607419835255E1,8.012200264251E-1
-2.605983524520E1,8.023237718274E-1
-2.600487152354E1,8.026962722352E-1
-2.589698802353E1,8.045431837099E-1
-2.585542931977E1,8.048255250255E-1
-2.581811123416E1,8.056583056067E-1
-2.581690309171E1,8.057028935340E-1
-2.575061984520E1,8.064296419817E-1
-2.563937858374E1,8.087733981204E-1
-2.558037288478E1,8.097530939662E-1
-2.556011231834E1,8.099199727583E-1
-2.550999668072E1,8.107286011277E-1
-2.549992516270E1,8.110834709516E-1
-2.543513004634E1,8.119478095760E-1
-2.536375426263E1,8.131305717897E-1
-2.531656315937E1,8.139121567355E-1
-2.521704758440E1,8.154804588519E-1
-2.512068678118E1,8.169712209984E-1
-2.502387812583E1,8.185090155857E-1
-2.495416624608E1,8.194709805599E-1
-2.491107539766E1,8.203118606293E-1
-2.485809721348E1,8.209089412136E-1
-2.477068653845E1,8.221000451104E-1
-2.470912900447E1,8.228755425906E-1
-2.461765907417E1,8.241916295765E-1
-2.456468088998E1,8.247887101607E-1
-2.450740462215E1,8.256833695284E-1
-2.445187816182E1,8.265915552044E-1
-2.436892481868E1,8.279609716980E-1
-2.429685349016E1,8.289739324844E-1
-2.417321002922E1,8.305825136655E-1
-2.410113870070E1,8.315954744518E-1
-2.401818535756E1,8.329648909454E-1
-2.394847347782E1,8.339268559197E-1
-2.390538262940E1,8.347677359891E-1
-2.385240444521E1,8.353648165733E-1
-2.376499377018E1,8.365559204702E-1
-2.370343623621E1,8.373314179504E-1
-2.361196630590E1,8.386475049363E-1
-2.355898812171E1,8.392445855205E-1
-2.350171185388E1,8.401392448882E-1
-2.344618539355E1,8.410474305642E-1
-2.336323205041E1,8.424168470578E-1
-2.329116072189E1,8.434298078441E-1
-2.316751726095E1,8.450383890253E-1
-2.309544593243E1,8.460513498116E-1
-2.301249258929E1,8.474207663052E-1
-2.294278070955E1,8.483827312794E-1
-2.289968986113E1,8.492236113489E-1
-2.284671167694E1,8.498206919331E-1
-2.275930255223E1,8.510208307520E-1
-2.267858771051E1,8.520643642546E-1
-2.263068281373E1,8.526666923946E-1
-2.256409190657E1,8.534858586650E-1
-2.250340754744E1,8.542206989957E-1
-2.240958066311E1,8.555074453003E-1
-2.235230439528E1,8.564021046679E-1
-2.229677793495E1,8.573102903439E-1
-2.221382459181E1,8.586797068375E-1
-2.214175326329E1,8.596926676239E-1
-2.205477952411E1,8.608018868353E-1
-2.196136885120E1,8.619990140136E-1
-2.191106483378E1,8.626088712553E-1
-2.181765416087E1,8.638059984335E-1
-2.176735014345E1,8.644158556753E-1
-2.167393947054E1,8.656129828535E-1
-2.162363545312E1,8.662228400952E-1
-2.153022478020E1,8.674199672735E-1
-2.147992076279E1,8.680298245152E-1
-2.138651008987E1,8.692269516934E-1
-2.133620607245E1,8.698368089352E-1
-2.124279539954E1,8.710339361134E-1
-2.119249138212E1,8.716437933551E-1
-2.109908070921E1,8.728409205334E-1
-2.104877669179E1,8.734507777751E-1
-2.095536601888E1,8.746479049534E-1
-2.090506200146E1,8.752577621951E-1
-2.081165132854E1,8.764548893733E-1
-2.076134731113E1,8.770647466151E-1
-2.066793663821E1,8.782618737933E-1
-2.061763262079E1,8.788717310350E-1
-2.052422194788E1,8.800688582133E-1
-2.047391793046E1,8.806787154550E-1
-2.038050725755E1,8.818758426332E-1
-2.033020324013E1,8.824856998750E-1
-2.023679256722E1,8.836828270532E-1
-2.018648854980E1,8.842926842949E-1
-2.002850228039E1,8.862266367490E-1
-1.995157263438E1,8.870317182755E-1
-1.987880818593E1,8.877963077930E-1
-1.976679968968E1,8.889429997676E-1
-1.967661384477E1,8.899142234727E-1
-1.959099897567E1,8.908741915510E-1
-1.953217644811E1,8.916778965447E-1
-1.942894106129E1,8.928518388699E-1
-1.937397605515E1,8.935827294101E-1
-1.878492019528E1,9.001617777570E-1
-1.876613945680E1,9.004465318075E-1
-1.868452885620E1,9.015050854878E-1
-1.859579874377E1,9.026160082536E-1
-1.851192624415E1,9.036763567500E-1
-1.846160220176E1,9.041695129146E-1
-1.828971005268E1,9.063692654759E-1
-1.823046398166E1,9.070926866690E-1
-1.813385593171E1,9.082235235287E-1
-1.803220224108E1,9.092629502484E-1
-1.796457607623E1,9.100613392400E-1
-1.787046120165E1,9.109344108369E-1
-1.782076279962E1,9.115763922461E-1
-1.766252995490E1,9.133450923245E-1
-1.758432395683E1,9.142009762749E-1
-1.753604613494E1,9.148201878552E-1
-1.740401732141E1,9.161004013330E-1
-1.736427201890E1,9.165980328378E-1
-1.720569876806E1,9.182416094243E-1
-1.702588934470E1,9.201048567683E-1
-1.695520287632E1,9.209434009692E-1
-1.685239264937E1,9.219405886676E-1
-1.667344792889E1,9.238551099550E-1
-1.654141911537E1,9.251353234329E-1
-1.650167381286E1,9.256329549377E-1
-1.634310056201E1,9.272765315242E-1
-1.613560188986E1,9.294421407498E-1
-1.611021229457E1,9.297931680072E-1
-1.602386372987E1,9.305768961646E-1
-1.594839764512E1,9.313081601721E-1
-1.580921173564E1,9.325289502415E-1
-1.573833091188E1,9.332189141925E-1
-1.566068599495E1,9.339519225350E-1
-1.557479314100E1,9.347749692960E-1
-1.542606243050E1,9.362816452257E-1
-1.540923085569E1,9.365383761877E-1
-1.522570775754E1,9.383362344237E-1
-1.506044300453E1,9.398200150395E-1
-1.502703941443E1,9.401807665719E-1
-1.489059303834E1,9.414157739322E-1
-1.483945679255E1,9.418174172873E-1
-1.480303508288E1,9.422572537223E-1
-1.467964643039E1,9.434855924496E-1
-1.465053893216E1,9.437571876836E-1
-1.455588198604E1,9.446369342650E-1
-1.451525943760E1,9.450455196626E-1
-1.440434068625E1,9.459689429318E-1
-1.429158080767E1,9.469043522151E-1
-1.424998124162E1,9.473194795070E-1
-1.420088257983E1,9.476571345232E-1
-1.404601598475E1,9.489613765246E-1
-1.401146822008E1,9.492992910353E-1
-1.393982422206E1,9.498599496212E-1
-1.387035939331E1,9.504868357204E-1
-1.378648241189E1,9.512110510671E-1
-1.365225020162E1,9.524004009314E-1
-1.361762631586E1,9.527544793179E-1
-1.347708349823E1,9.539857995996E-1
-1.339247849224E1,9.546318281203E-1
-1.333892750374E1,9.551015884098E-1
-1.312722034133E1,9.567569046786E-1
-1.300159963083E1,9.577221269985E-1
-1.295561883646E1,9.581613860268E-1
-1.290652017468E1,9.584990410430E-1
-1.275165357959E1,9.598032830444E-1
-1.267852414604E1,9.604248182916E-1
-1.256576426746E1,9.613602275748E-1
-1.247506603962E1,9.621130098830E-1
-1.224562288638E1,9.639987091437E-1
-1.213912948366E1,9.647702848721E-1
-1.206126692366E1,9.654313856366E-1
-1.187292477207E1,9.668580689344E-1
-1.181174011949E1,9.672525710507E-1
-1.178464942744E1,9.674788015454E-1
-1.168217056318E1,9.681956937144E-1
-1.157708769327E1,9.688989118179E-1
-1.145842866864E1,9.697123285924E-1
-1.130540639558E1,9.708167793727E-1
-1.118706831745E1,9.717201738021E-1
-1.109704453421E1,9.724753028433E-1
-1.109394376947E1,9.725668694857E-1
-1.099585123190E1,9.733078203483E-1
-1.085610960340E1,9.724366561716E-1
-1.076938266073E1,9.749933714352E-1
-1.076541936788E1,9.734601046295E-1
-1.056435988214E1,9.756189042315E-1
-1.045419107855E1,9.767201940504E-1
-1.036607320790E1,9.774461534635E-1
-1.026939758395E1,9.781619885162E-1
-1.014604282710E1,9.790791700021E-1
-1.000624398742E1,9.801797877852E-1
-9.834713834214E0,9.818185310042E-1
-9.370957585898E0,9.831952158514E-1
-9.231481593528E0,9.838431126770E-1
-9.110495960935E0,9.843853423816E-1
-8.908892459229E0,9.852659078750E-1
-8.774816537342E0,9.857918769332E-1
-8.609284390961E0,9.863636966038E-1
-8.491340707009E0,9.867652728288E-1
-8.382379767959E0,9.871437446400E-1
-8.233178499968E0,9.876259299084E-1
-7.955759765191E0,9.884118463889E-1
-7.781342965674E0,9.888473552827E-1
-7.635139346686E0,9.891520787838E-1
-7.475060811912E0,9.894599842268E-1
-7.024042119350E0,9.904690183095E-1
-6.843784272141E0,9.907817571512E-1
-6.716404703396E0,9.909341268151E-1
-6.581598726849E0,9.910902434795E-1
-6.580805678396E0,9.910803149936E-1
-6.413827567471E0,9.913414116061E-1
-6.085749741884E0,9.919222029548E-1
-5.927055652988E0,9.922256953718E-1
-5.763776514690E0,9.925149471392E-1
-5.632464965950E0,9.926624518032E-1
-5.439481212342E0,9.927839482011E-1
-5.264604046139E0,9.928424331879E-1
-5.107722707109E0,9.928585669774E-1
-4.963697952720E0,9.928585669774E-1
-4.819673198332E0,9.928585669774E-1
-4.675648443943E0,9.928585669774E-1
-4.531623689554E0,9.928585669774E-1
-4.387598935165E0,9.928585669774E-1
-4.243574180777E0,9.928585669774E-1
-4.099549426388E0,9.928585669774E-1
-3.955524671999E0,9.928585669774E-1
-3.811499917610E0,9.928585669774E-1
-3.667475163221E0,9.928585669774E-1
-3.523450408833E0,9.928585669774E-1
-3.379425654444E0,9.928585669774E-1
-3.235400900055E0,9.928585669774E-1
-3.091376145666E0,9.928585669774E-1
-2.947351391278E0,9.928585669774E-1
-2.803326636889E0,9.928585669774E-1
-2.659301882500E0,9.928585669774E-1
-2.515277128111E0,9.928585669774E-1
-2.371252373723E0,9.928585669774E-1
-2.227227619334E0,9.928585669774E-1
-2.083202864945E0,9.928585669774E-1
-1.939178110556E0,9.928585669774E-1
-1.795153356167E0,9.928585669774E-1
-1.651125371945E0,9.928397442230E-1
-1.507090928054E0,9.927832759599E-1
-1.267019525623E0,9.926075969190E-1
-9.179897736016E-1,9.922539572914E-1
-6.786706388920E-1,9.919786507426E-1
-5.321450745376E-1,9.918337725725E-1
-2.661779679116E-1,9.916194023144E-1
-7.863012477053E-2,9.915284256682E-1
7.740099892922E-2,9.915033286624E-1
2.214257533180E-1,9.915033286624E-1
3.654505077068E-1,9.915033286624E-1
5.094752620955E-1,9.915033286624E-1
6.535000164843E-1,9.915033286624E-1
7.975247708731E-1,9.915033286624E-1
9.415495252618E-1,9.915033286624E-1
1.085574279651E0,9.915033286624E-1
1.229599034039E0,9.915033286624E-1
1.373623788428E0,9.915033286624E-1
1.517648542817E0,9.915033286624E-1
1.661673297206E0,9.915033286624E-1
1.805698051594E0,9.915033286624E-1
1.961727022072E0,9.914907801595E-1
2.125763827460E0,9.914405861478E-1
2.287086202119E0,9.913128195727E-1
2.489799294541E0,9.910442114088E-1
2.784319787448E0,9.904827938272E-1
2.923883458873E0,9.902191066002E-1
3.064595389562E0,9.899681365418E-1
3.531722995145E0,9.892148502879E-1
3.789726568602E0,9.886854541243E-1
3.912960001444E0,9.884529029343E-1
4.135736873619E0,9.881028222677E-1
4.558753830635E0,9.873901224603E-1
4.760202308149E0,9.867745356548E-1
4.969752214729E0,9.858905882156E-1
5.089404807176E0,9.853664692880E-1
5.233318503529E0,9.847924227319E-1
5.446213111890E0,9.839880302657E-1
5.617748945686E0,9.832621564106E-1
5.786328189508E0,9.823862709071E-1
5.936300310396E0,9.814598930358E-1
6.067627454699E0,9.805813433886E-1
6.214374756843E0,9.795471752562E-1
6.308111257728E0,9.788594245302E-1
6.425203727338E0,9.780289743853E-1
6.652749332694E0,9.764544338702E-1
6.762192736785E0,9.757811952810E-1
6.871637161001E0,9.751020116349E-1
7.011324240039E0,9.742196400220E-1
7.154569807480E0,9.733102809795E-1
7.267375758953E0,9.725710600804E-1
7.374732760798E0,9.718482663124E-1
7.477175069864E0,9.711249401837E-1
7.648410561730E0,9.698885323888E-1
7.762776584509E0,9.690202574707E-1
7.877252500533E0,9.681634291441E-1
8.046768636736E0,9.669613527661E-1
8.129371607750E0,9.663827702547E-1
8.220419209941E0,9.657481538515E-1
8.401842827953E0,9.646264888067E-1
8.577058734524E0,9.634375751940E-1
8.855609900715E0,9.613094403612E-1
8.981656593825E0,9.603173614245E-1
9.106711830763E0,9.593924234135E-1
9.197694342138E0,9.587639549967E-1
9.298959267472E0,9.580851595755E-1
9.695645792706E0,9.573705505403E-1
9.733301790518E0,9.565722900841E-1
9.779290230219E0,9.556255786656E-1
9.838793827164E0,9.545528168457E-1
9.934785063002E0,9.532093132823E-1
9.999116245240E0,9.524455429484E-1
1.012269282318E1,9.511162001803E-1
1.030292219541E1,9.491649650155E-1
1.050329111465E1,9.466548914872E-1
1.059291283438E1,9.453903070172E-1
1.064222046398E1,9.446302910383E-1
1.070552550875E1,9.435885480061E-1
1.076137991387E1,9.426370451320E-1
1.085739239834E1,9.433783858631E-1
1.095595270653E1,9.425123001428E-1
1.104339235179E1,9.417769707421E-1
1.112676904827E1,9.410229654251E-1
1.124870397555E1,9.398646420789E-1
1.141131322958E1,9.381931814905E-1
1.169670534006E1,9.356485406601E-1
1.182573318528E1,9.344436888190E-1
1.198834243931E1,9.327722282305E-1
1.216066899517E1,9.309354696355E-1
1.238352990455E1,9.284721985130E-1
1.246718268151E1,9.275065341749E-1
1.254410430959E1,9.266951395951E-1
1.261015177237E1,9.259980248600E-1
1.270441266565E1,9.250289870932E-1
1.287222833721E1,9.232657866272E-1
1.298644075226E1,9.218594797079E-1
1.314193474479E1,9.198777288655E-1
1.328626956323E1,9.180707444455E-1
1.343060438168E1,9.162637600255E-1
1.357493920012E1,9.144567756056E-1
1.373186240395E1,9.127301016043E-1
1.389237675246E1,9.110586410158E-1
1.405470303780E1,9.093194185116E-1
1.420624684557E1,9.074672594811E-1
1.441644526795E1,9.048559160242E-1
1.447286527581E1,9.041296714179E-1
1.469215662657E1,9.014853881408E-1
1.481406116352E1,8.999781560842E-1
1.555369196838E1,8.928845790548E-1
1.562120096653E1,8.920796967109E-1
1.573893871788E1,8.906962831138E-1
1.588406096368E1,8.891632145860E-1
1.602878716361E1,8.875976177312E-1
1.620111371948E1,8.857608591362E-1
1.644651491555E1,8.832571244196E-1
1.660488229362E1,8.816186685249E-1
1.676833824307E1,8.798981605478E-1
1.688255065812E1,8.784918536286E-1
1.706817473387E1,8.764179283284E-1
1.718035809920E1,8.753101236754E-1
1.728571837145E1,8.743214366759E-1
1.741145728361E1,8.731740099504E-1
1.756586101788E1,8.717505697072E-1
1.765314023279E1,8.709258763917E-1
1.773021797321E1,8.701790408329E-1
1.784983284275E1,8.690415807384E-1
1.798704624579E1,8.677530566905E-1
1.821198848085E1,8.656898872499E-1
1.830318209638E1,8.648961048083E-1
1.840801790315E1,8.640331087860E-1
1.854760951548E1,8.628685901650E-1
1.863362663241E1,8.620630715511E-1
1.874857054292E1,8.608130074916E-1
1.881246153186E1,8.600182459910E-1
1.891850789029E1,8.586314521400E-1
1.906279857746E1,8.566047548417E-1
1.926703966064E1,8.536555144244E-1
1.938936165363E1,8.516892780947E-1
1.956113083804E1,8.493915331334E-1
1.969927085459E1,8.476540217886E-1
1.983795713719E1,8.455590682396E-1
1.993395800642E1,8.441488256535E-1
2.009746527564E1,8.416208156637E-1
2.015539613061E1,8.405679147852E-1
2.021879197084E1,8.393082406535E-1
2.027163172108E1,8.382816590376E-1
2.037741543265E1,8.366809548940E-1
2.053077979503E1,8.343928779838E-1
2.058956886301E1,8.333345991755E-1
2.064877197054E1,8.322251811436E-1
2.070646009300E1,8.311334613899E-1
2.076969337051E1,8.299430647723E-1
2.084026023554E1,8.286437243340E-1
2.099173077012E1,8.261323125912E-1
2.114481852643E1,8.238225456376E-1
2.118500384849E1,8.230895309824E-1
2.123545001976E1,8.221596730222E-1
2.128625131967E1,8.211676685282E-1
2.142504528951E1,8.189043749113E-1
2.157813304583E1,8.165946079577E-1
2.161831836789E1,8.158615933025E-1
2.166876453915E1,8.149317353423E-1
2.171956583907E1,8.139397308484E-1
2.185835980890E1,8.116764372314E-1
2.202147478706E1,8.092267413075E-1
2.207617674210E1,8.083693363264E-1
2.214221140139E1,8.072796699641E-1
2.218798896251E1,8.064530658538E-1
2.223366458485E1,8.055917366136E-1
2.229411596529E1,8.044202083813E-1
2.244178311106E1,8.018452555829E-1
2.253889353896E1,8.004662007215E-1
2.305022151612E1,7.930771175070E-1
2.308735839547E1,7.921594084135E-1
2.315832042061E1,7.907410625366E-1
2.333030179531E1,7.881817155127E-1
2.346592112251E1,7.860793165186E-1
2.356109558005E1,7.845915660128E-1
2.361693604959E1,7.837121669285E-1
2.374193217853E1,7.817599638616E-1
2.378525377405E1,7.810282294420E-1
2.384532255531E1,7.800018440140E-1
2.389553594684E1,7.791562585693E-1
2.405504105866E1,7.765444620626E-1
2.418806031082E1,7.743339177888E-1
2.428323476836E1,7.728461672830E-1
2.433907523790E1,7.719667681986E-1
2.446060658321E1,7.700300094431E-1
2.450185681405E1,7.692638011143E-1
2.457195978614E1,7.679768462113E-1
2.462815458999E1,7.668976749605E-1
2.468835223469E1,7.658059552068E-1
2.474454703854E1,7.647267839560E-1
2.480074184239E1,7.636476127051E-1
2.486093948709E1,7.625558929514E-1
2.491713429094E1,7.614767217006E-1
2.497733193564E1,7.603850019469E-1
2.503568559361E1,7.592788031513E-1
2.510010595394E1,7.579948568804E-1
2.515670270471E1,7.568567007711E-1
2.519860419737E1,7.559708247286E-1
2.523840248783E1,7.551751669063E-1
2.533317859471E1,7.531570642670E-1
2.537327280229E1,7.523453227991E-1
2.542837656768E1,7.512718684506E-1
2.546584538951E1,7.505055427853E-1
2.550546531596E1,7.496448523780E-1
2.554417425475E1,7.488669755712E-1
2.558646080089E1,7.480566682179E-1
2.563973857534E1,7.470208463408E-1
2.569993622003E1,7.459291265871E-1
2.575613102389E1,7.448499553363E-1
2.581232582774E1,7.437707840855E-1
2.587910219392E1,7.425523081555E-1
2.592848373162E1,7.416950335485E-1
2.601711297405E1,7.403204477235E-1
2.607295344359E1,7.394410486392E-1
2.619448478889E1,7.375042898836E-1
2.623573501974E1,7.367380815548E-1
2.630583799183E1,7.354511266518E-1
2.636203279568E1,7.343719554010E-1
2.642223044037E1,7.332802356473E-1
2.648189002787E1,7.321856200852E-1
2.654107888777E1,7.311440943431E-1
2.659031965025E1,7.303097724648E-1
2.664053304179E1,7.294641870201E-1
2.680003815361E1,7.268523905134E-1
2.691677900923E1,7.248553989438E-1
2.695802924008E1,7.240891906150E-1
2.700003481024E1,7.233418213374E-1
2.705622961409E1,7.222626500866E-1
2.711242441795E1,7.211834788358E-1
2.717262206264E1,7.200917590821E-1
2.722881686649E1,7.190125878313E-1
2.728901451119E1,7.179208680775E-1
2.734736816916E1,7.168146692820E-1
2.741178852949E1,7.155307230110E-1
2.746838528026E1,7.143925669017E-1
2.751028677292E1,7.135066908593E-1
2.755008506339E1,7.127110330370E-1
2.764486117027E1,7.106929303976E-1
2.768495537784E1,7.098811889298E-1
2.774005914323E1,7.088077345813E-1
2.779702912177E1,7.076863090989E-1
2.784185077714E1,7.068177245424E-1
2.789702559291E1,7.057480597332E-1
2.793643413424E1,7.049959100736E-1
2.807773106158E1,7.021869148911E-1
2.848994172839E1,6.947746492486E-1
2.851774665254E1,6.939726613898E-1
2.855133650241E1,6.931608791801E-1
2.865644515562E1,6.908161017780E-1
2.869653936319E1,6.900043603101E-1
2.878195029283E1,6.883154361168E-1
2.883397039065E1,6.872814655513E-1
2.888568956749E1,6.863055505530E-1
2.893059645738E1,6.855104996805E-1
2.898570297358E1,6.845209361482E-1
2.913289009425E1,6.816347804774E-1
2.918902361282E1,6.805595068676E-1
2.923383464573E1,6.797225482576E-1
2.928768737020E1,6.786970560172E-1
2.928994316075E1,6.786655641013E-1
2.933237546080E1,6.778044538017E-1
2.937917878545E1,6.768455551250E-1
2.941880151260E1,6.760288687196E-1
2.946674461731E1,6.749872622459E-1
2.951559046122E1,6.739131542722E-1
2.955460827711E1,6.731551269155E-1
2.981599730201E1,6.733521318313E-1
2.984108938924E1,6.724186405962E-1
2.987564280464E1,6.711455484018E-1
2.989731204754E1,6.703407833839E-1
2.992329849757E1,6.693257571274E-1
2.994646178986E1,6.684314548504E-1
2.996501408923E1,6.675900777299E-1
2.999890994681E1,6.660502227669E-1
3.002536287990E1,6.649075973615E-1
3.005104109776E1,6.638945298314E-1
3.008458089901E1,6.627833897755E-1
3.012206783435E1,6.617121245412E-1
3.019431838730E1,6.601088726503E-1
3.023432051920E1,6.592528295767E-1
3.028462435748E1,6.581629616360E-1
3.034147721149E1,6.569533853024E-1
3.037946460958E1,6.561375900162E-1
3.042331748508E1,6.551783534952E-1
3.051806001231E1,6.530436021790E-1
3.059538142329E1,6.515110616662E-1
3.063878912168E1,6.507375523903E-1
3.068614771848E1,6.499029628691E-1
3.075928053429E1,6.485692362734E-1
3.082963720633E1,6.470603684299E-1
3.085920181415E1,6.461305243638E-1
3.089289927131E1,6.449717149355E-1
3.092959825929E1,6.435571849442E-1
3.095861831710E1,6.423035895029E-1
3.098037706229E1,6.414000972929E-1
